Customer_ID,Age,Annual_Income,Monthly_Spend,Savings,Credit_Score,Loan_Amount,Transactions_Per_Month,Avg_Transaction_Value,Account_Tenure_Years,Online_Sessions_Per_Month,Returned_Transactions
72086,30,54901,2217,2524,752,25320,32,68,5,23,1
72087,47,53584,2099,12901,775,46247,30,62,7,16,1
72088,34,63671,1069,10214,683,0,39,60,3,20,1
72089,46,47148,1678,16765,660,11229,36,80,3,12,0
72090,43,64028,1960,7717,666,35033,37,81,0,14,1
72091,18,63824,1387,9965,727,18548,29,50,1,26,4
72092,41,77846,1365,17393,669,3857,23,43,4,19,1
72093,38,63091,1678,17826,684,29659,24,37,4,13,0
72094,31,21757,2267,19189,780,17613,22,34,6,26,0
72095,24,61143,1311,22710,713,44747,32,13,6,28,2
72096,37,56695,1446,24152,662,6783,35,46,16,22,2
72097,35,50424,1349,27501,683,24014,27,78,8,19,0
72098,47,81603,3172,10696,619,26581,27,126,11,17,2
72099,38,40603,317,16593,761,11065,35,80,10,20,1
72100,41,45667,2304,6478,732,32007,25,62,9,18,4
72101,43,58855,1884,8574,621,26299,23,67,6,16,0
72102,34,58401,2049,428,728,6510,29,86,9,16,1
72103,28,53081,1327,17007,654,25836,39,5,5,21,3
72104,66,56969,2828,14575,676,35328,29,94,7,15,0
72105,39,81423,1713,6175,667,33078,34,46,3,25,4
72106,37,61396,1137,10120,662,18708,30,66,2,20,2
72107,56,36275,1790,6438,900,0,35,34,10,22,1
72108,62,66825,2251,17045,653,22409,40,79,10,17,2
72109,57,50785,2696,8609,620,25951,19,15,4,19,1
72110,35,74416,1256,10334,846,29446,23,60,6,17,1
72111,44,47180,2144,9450,691,24506,18,40,11,21,0
72112,47,55716,2175,18054,730,18405,30,62,8,19,2
72113,66,55393,1947,8651,645,8891,23,77,6,23,2
72114,45,56221,1594,15307,657,36737,30,51,9,22,3
72115,45,49005,1407,20917,659,35063,25,48,5,20,4
72116,27,68040,1534,11622,708,8136,27,95,1,19,2
72117,24,58276,1173,8712,763,17856,17,5,6,19,3
72118,56,65356,1577,9437,723,12625,28,103,4,20,0
72119,44,64303,1881,4388,568,3310,30,39,1,21,0
72120,45,35250,1397,8443,735,12341,24,64,6,20,3
72121,52,67095,1736,22993,621,15684,38,38,14,21,0
72122,50,64656,1464,16365,684,25195,29,45,2,14,2
72123,48,75601,2341,14463,671,13703,23,39,4,15,0
72124,47,69449,1220,18654,694,9976,33,83,10,26,1
72125,41,66824,1748,3976,588,24277,34,78,4,24,0
72126,42,56888,2198,2733,518,9771,26,45,2,19,1
72127,50,27979,1516,24429,700,37838,27,81,5,21,2
72128,28,59970,2120,12935,671,23767,21,16,3,25,1
72129,27,55219,1791,15946,693,0,31,40,14,22,0
72130,40,55221,1657,22384,741,17590,31,45,11,18,0
72131,41,51852,2376,17840,703,36369,38,78,0,21,3
72132,48,71287,2154,24187,760,27362,19,85,6,25,4
72133,37,37549,2000,16394,632,0,27,58,2,18,0
72134,30,34600,1564,2037,751,10969,32,81,4,22,1
72135,47,49833,2509,9138,735,29160,26,71,4,21,0
72136,56,59738,2104,17259,675,4111,33,17,0,19,1
72137,44,59199,1206,20901,750,17457,24,37,9,13,3
72138,22,63337,1039,21248,631,26179,25,48,4,16,1
72139,43,57856,1934,21579,647,12443,28,82,13,17,0
72140,18,69495,1190,14075,763,0,22,23,8,20,0
72141,39,59655,1978,20984,637,17569,26,44,6,20,2
72142,18,67517,1864,19814,690,24226,30,63,10,15,2
72143,34,77095,2848,17737,754,40637,28,31,12,27,3
72144,46,70450,2160,8855,664,17380,34,34,9,20,1
72145,36,40579,815,9333,730,25017,26,47,8,21,5
72146,53,35501,1515,8116,744,4758,31,81,8,17,0
72147,42,60613,2780,16976,726,16179,32,67,10,18,2
72148,26,67960,2066,20851,617,0,28,107,1,17,1
72149,50,69690,1639,19248,603,4821,28,22,12,21,2
72150,48,34160,644,19474,683,22376,26,54,1,20,2
72151,55,57901,1263,9262,766,17731,41,62,10,11,3
72152,48,65150,1468,10999,727,8577,33,71,6,28,4
72153,45,44967,1217,19743,751,2307,30,47,4,15,5
72154,28,63675,1488,20079,654,28558,33,62,7,13,4
72155,49,68866,1969,10754,635,36884,43,25,9,20,4
72156,38,81413,2870,16758,737,0,32,49,0,19,0
72157,49,59444,1961,12320,779,40555,31,101,11,19,1
72158,66,74649,957,21141,733,39106,29,79,6,21,1
72159,54,44624,2456,33205,649,1719,28,49,0,24,2
72160,43,42124,2075,20327,615,351,26,74,5,22,0
72161,40,64255,1681,29401,807,14535,26,65,2,16,0
72162,34,47824,1782,23262,649,22071,20,60,10,18,1
72163,18,51893,1606,28908,801,17313,30,52,0,26,2
72164,40,69986,1080,22807,635,22987,40,65,3,15,2
72165,33,52063,1439,12838,693,46329,36,89,0,16,1
72166,43,46011,2045,14450,587,19894,34,60,6,25,0
72167,33,88214,2655,7438,705,16806,32,32,5,29,0
72168,42,43234,1899,17076,685,25517,35,104,4,17,1
72169,54,62643,1382,21796,685,37946,30,46,3,23,1
72170,41,42123,1191,26515,710,41511,35,12,16,29,4
72171,26,54418,2280,16322,677,13464,24,51,11,20,1
72172,30,38306,1969,15982,550,35840,24,41,11,23,1
72173,48,75290,2294,33673,755,28627,37,68,4,26,3
72174,49,49405,643,20479,825,8736,36,84,4,15,2
72175,29,70667,2510,22184,788,29758,29,55,9,19,1
72176,39,47848,1876,22885,680,0,29,81,5,19,2
72177,50,595359,16092,47940,322,58604,32,69,10,22,2
72178,60,73634,2120,10815,639,32570,36,48,7,17,2
72179,42,42102,1862,16666,643,26701,28,85,9,24,2
72180,37,53299,1474,19559,720,20148,32,36,7,15,4
72181,35,34419,1902,20006,691,15352,26,51,6,18,5
72182,41,57962,2017,20177,520,47395,30,49,11,22,0
72183,56,36959,1895,22641,641,42309,31,44,7,19,1
72184,41,52427,1148,7546,676,28755,25,56,11,21,1
72185,45,60465,1702,17077,647,41361,24,27,0,26,2
72186,22,66658,1613,13860,706,25489,23,77,0,24,1
72187,59,80102,1738,19540,616,6492,46,34,15,25,0
72188,56,57438,2205,13795,771,16591,35,27,10,20,2
72189,36,51612,1906,13884,781,0,25,91,9,23,2
72190,38,58976,2434,15137,712,22088,40,91,9,15,3
72191,54,74474,2384,29524,625,17468,26,82,9,23,4
72192,75,42731,1140,11543,762,47579,26,129,7,21,3
72193,19,37673,1800,25021,672,20099,27,82,6,24,0
72194,33,48321,1293,12768,638,25127,26,74,4,24,1
72195,35,43435,1659,7621,749,28835,24,57,2,23,1
72196,52,69337,1274,23807,729,50802,27,85,7,23,3
72197,44,51250,1615,4191,644,20627,18,40,15,22,2
72198,33,69267,2490,0,900,30517,27,49,2,22,1
72199,23,51578,1335,20969,708,7465,25,52,2,14,2
72200,52,62581,2415,3950,627,17881,23,37,2,27,1
72201,37,66067,1374,26647,703,11532,24,68,8,23,3
72202,26,41768,1958,15750,748,26400,36,30,6,26,0
72203,31,56691,2315,17199,633,6792,29,33,16,22,2
72204,34,49854,2179,7354,775,25832,37,66,0,24,0
72205,36,58256,1891,19888,768,40153,37,68,2,28,1
72206,27,57601,1893,8589,677,8983,28,72,12,22,1
72207,27,65136,1574,18402,642,17241,30,92,5,24,2
72208,68,54567,945,20580,705,8127,24,56,7,12,1
72209,43,47908,752,14226,688,16627,27,88,0,24,1
72210,35,73902,1109,13157,560,4078,27,103,4,19,0
72211,44,41772,1659,13812,579,23804,30,69,7,29,2
72212,41,50816,1942,14992,750,15586,24,70,2,30,3
72213,29,48591,1354,13438,757,7542,29,77,4,21,1
72214,18,66316,1235,9606,591,23490,26,103,9,28,3
72215,33,57663,2219,14606,570,7799,33,74,6,24,2
72216,37,89022,1887,3592,849,43524,30,73,8,21,0
72217,38,49117,2134,7053,668,37236,38,5,8,32,2
72218,18,76886,1311,8139,711,10644,24,25,0,17,2
72219,69,58967,1653,1218,630,473,23,33,2,13,2
72220,68,59578,1921,9260,661,14929,29,51,8,20,3
72221,45,34247,2175,29775,674,1471,34,61,4,23,2
72222,40,75188,1737,923,721,20968,26,76,10,22,0
72223,33,65522,1650,11364,731,21214,35,70,3,15,0
72224,46,54372,1678,1644,732,54834,31,106,12,22,2
72225,38,50683,1504,26785,674,12228,34,42,4,17,1
72226,55,61055,1147,22352,746,0,40,46,7,18,0
72227,50,54852,2287,28882,718,11287,25,56,10,19,0
72228,29,56719,2141,37393,734,4256,33,64,7,19,1
72229,31,28453,2835,3213,551,14448,24,73,14,22,1
72230,51,43692,681,17011,594,60812,33,68,6,15,1
72231,48,52435,2146,17435,573,0,30,75,9,29,1
72232,26,36544,1869,10326,633,0,23,76,4,16,3
72233,34,52928,1984,3329,740,0,26,40,6,22,1
72234,38,66153,1975,19517,702,20360,29,52,8,16,0
72235,39,70794,2062,14311,738,21785,27,46,13,22,1
72236,39,46025,2318,30351,650,25475,28,62,8,14,0
72237,50,61531,2047,26170,676,15919,29,60,16,22,1
72238,41,66319,2392,12534,785,54589,31,79,0,27,3
72239,40,44876,2342,16326,664,18502,27,51,0,21,2
72240,30,49463,1592,21411,597,1933,30,79,0,14,2
72241,42,64845,2054,10483,793,29946,43,33,7,19,2
72242,39,47747,1744,17132,539,18039,30,65,4,22,1
72243,34,28154,2407,20010,661,22424,31,64,8,26,0
72244,26,79962,1364,14826,697,37364,19,28,6,17,2
72245,55,29882,2317,14009,659,12703,25,68,3,21,2
72246,61,68505,1688,10708,761,24601,32,11,9,26,0
72247,42,56608,2011,15481,692,3261,24,94,5,21,1
72248,57,47828,2052,22556,720,27616,30,65,10,21,3
72249,42,60642,2066,5844,624,0,31,15,6,16,1
72250,23,58536,1265,8610,814,16780,35,32,12,27,1
72251,43,60027,2125,7242,657,31287,36,124,1,16,0
72252,35,92968,1755,15026,712,2408,28,33,11,21,2
72253,45,85818,1797,12351,768,25749,38,55,7,19,0
72254,58,64455,1181,16845,685,26105,32,44,15,19,1
72255,33,91148,1491,10247,607,23902,31,78,8,31,2
72256,44,81300,1298,10779,723,24225,31,76,3,7,3
72257,50,73867,1376,22313,673,39021,34,60,6,14,3
72258,56,72524,1763,12954,612,5055,35,54,11,20,0
72259,51,51266,1671,0,672,30906,23,16,9,23,3
72260,26,39160,1942,2179,557,12548,29,66,8,25,1
72261,26,52047,1797,928,617,39671,23,85,17,19,1
72262,49,21997,1728,2506,748,18119,29,84,5,15,2
72263,35,42268,2625,13032,708,22028,27,51,9,16,1
72264,28,50479,2338,15690,760,16239,37,57,11,16,1
72265,54,54528,1397,15908,633,26416,37,79,11,23,2
72266,35,47240,1815,40890,571,22889,21,74,1,16,0
72267,59,36517,2164,20674,652,2664,34,18,4,22,2
72268,34,69966,1217,20501,776,31027,31,69,3,24,0
72269,31,52817,1568,40689,656,26584,30,44,6,22,1
72270,39,76240,1932,0,580,31207,24,87,11,9,2
72271,49,58504,1956,2419,634,0,27,80,10,24,1
72272,43,55648,1940,5192,611,44827,25,66,2,22,2
72273,62,55675,2485,6057,565,24131,32,60,5,12,3
72274,42,21009,1553,25389,680,27076,29,54,6,23,3
72275,37,36838,1115,8500,690,0,35,77,1,18,1
72276,58,59755,1767,14242,801,46033,27,21,7,29,4
72277,47,43450,2341,4823,640,18800,18,70,1,28,0
72278,35,59036,2012,17267,591,21881,44,48,6,15,1
72279,42,62343,1441,10018,799,27065,32,53,1,22,3
72280,42,44617,1691,16814,718,0,24,46,0,19,2
72281,37,63937,1707,7611,633,0,25,43,8,21,2
72282,42,71102,3269,7995,575,0,26,78,10,17,3
72283,24,72485,1853,10273,822,29699,31,75,5,21,0
72284,35,44657,906,0,735,24735,30,82,9,23,1
72285,45,76044,2530,13580,711,10634,23,54,0,20,1
72286,33,38818,1555,11640,807,37487,33,35,13,20,4
72287,29,33529,1784,29055,657,6183,23,50,5,19,2
72288,39,55913,2333,21960,649,26366,39,52,7,22,2
72289,34,29783,2426,20318,729,3927,29,26,9,20,2
72290,24,57591,2447,9471,632,9047,29,72,10,18,1
72291,24,43403,1702,28370,552,51341,34,46,9,15,2
72292,44,59104,3331,25188,742,13099,36,54,5,28,1
72293,41,50218,2233,17636,810,0,22,43,1,19,3
72294,43,48624,1499,16368,763,28780,20,42,16,17,3
72295,36,36917,1218,7755,727,25309,38,49,3,21,3
72296,21,63722,1794,25931,656,18005,32,64,7,18,1
72297,29,50148,1724,9838,667,2282,34,6,4,20,0
72298,36,71919,1386,14359,596,43037,24,76,6,20,1
72299,45,62619,2503,15201,640,32003,27,5,0,18,4
72300,19,60120,1862,11115,703,18445,34,72,2,25,2
72301,18,61035,1855,706,639,30998,27,57,10,18,1
72302,57,42521,1533,10919,690,15084,24,50,6,24,1
72303,47,44089,2117,12861,590,8738,27,61,1,27,2
72304,29,72369,1599,16636,698,32153,35,73,9,24,1
72305,37,63245,1555,18582,653,17333,38,60,7,24,1
72306,34,54149,1762,10717,581,19032,23,50,5,17,2
72307,43,71642,1207,17684,742,18761,31,73,8,21,2
72308,33,66498,1897,15599,627,26394,22,115,3,18,2
72309,26,56327,1215,12720,696,2177,31,52,0,15,0
72310,45,61227,2823,21528,586,16015,30,67,9,17,1
72311,61,50240,1803,24416,682,18868,34,86,8,23,0
72312,46,61609,1891,15989,721,1554,34,79,9,26,1
72313,40,39316,1683,28318,752,16287,37,51,1,19,3
72314,37,77917,2156,23838,712,45861,45,97,8,25,1
72315,30,59870,1877,0,652,32668,26,76,3,17,0
72316,35,89602,1743,12139,739,46951,30,62,8,16,2
72317,44,39910,2408,14330,576,15106,32,33,9,21,0
72318,54,40225,1473,5013,692,497,25,26,11,13,0
72319,54,53529,1478,6140,810,31747,45,90,5,25,0
72320,42,24312,1192,26409,724,40777,33,85,0,17,0
72321,42,65864,1843,20122,739,55039,34,41,6,20,3
72322,40,60469,2835,29106,559,24203,34,51,12,14,4
72323,46,64404,1188,29159,629,13934,37,5,8,18,2
72324,40,45009,1669,23333,697,26761,35,46,9,19,0
72325,40,51017,1405,13572,669,35424,33,93,7,26,0
72326,29,54090,2080,21317,656,7474,31,28,6,15,0
72327,29,75140,2180,14767,667,26760,38,69,8,24,3
72328,31,69040,1295,20602,719,54169,33,62,2,17,1
72329,42,63078,1256,20896,585,0,34,65,6,17,2
72330,36,55248,2121,5220,684,45116,30,57,2,17,1
72331,70,39648,1127,17654,647,0,28,55,3,16,2
72332,44,71568,2282,9783,767,35457,33,96,12,29,1
72333,58,36643,1260,16496,668,31574,28,30,2,13,1
72334,57,55079,1565,13874,707,11102,30,40,0,21,2
72335,45,31552,1660,19384,710,38955,30,36,8,26,1
72336,39,56331,350,0,683,3415,32,43,10,21,3
72337,29,51249,1782,0,587,5904,22,68,10,24,4
72338,32,46259,2008,4757,742,31466,38,32,6,25,6
72339,50,43394,1300,22761,706,4583,27,48,4,26,1
72340,43,69593,2551,2166,650,28452,30,39,3,20,2
72341,32,27024,442,26056,550,1242,31,77,5,14,1
72342,37,45250,1563,11361,655,25080,38,73,6,16,2
72343,43,37140,1961,18282,669,21352,35,50,7,17,2
72344,40,20000,1804,24311,569,33746,33,91,8,15,4
72345,37,52366,927,7927,550,27199,30,49,15,20,3
72346,39,51835,1765,25718,700,16785,30,55,13,19,0
72347,18,48747,1373,17162,631,4278,39,124,6,24,1
72348,40,35296,1431,18526,600,16062,20,69,12,24,0
72349,27,59829,2040,14821,523,12062,36,71,2,19,1
72350,44,65908,1168,14151,711,8936,30,88,2,24,1
72351,41,77532,2192,22615,749,32743,26,42,8,21,4
72352,48,60637,747,16435,683,49154,26,34,9,19,1
72353,49,63386,2330,23029,819,0,35,71,6,23,1
72354,60,48708,1815,9735,588,18698,36,53,8,23,0
72355,18,63062,2438,4545,713,31808,30,33,0,15,0
72356,38,60165,2012,22522,656,15042,34,120,8,22,2
72357,18,49349,1930,20336,681,0,33,75,2,23,2
72358,45,42623,1306,22947,726,3589,26,92,7,16,1
72359,37,54147,1262,12489,650,27731,36,80,4,17,4
72360,34,69992,2249,0,632,27047,40,74,4,17,1
72361,43,54946,1761,7884,565,38952,35,90,6,24,2
72362,27,62115,2226,15505,697,41740,32,86,6,22,2
72363,62,64347,1902,29900,595,26027,37,61,14,25,2
72364,37,45485,1438,13452,506,13471,16,59,6,24,2
72365,40,60390,1671,21605,648,27995,28,5,4,18,3
72366,38,46971,2678,10967,610,12935,31,83,11,18,2
72367,51,39917,1780,16693,768,2116,29,71,4,19,3
72368,25,53579,1515,6053,723,10374,26,74,2,18,1
72369,49,27533,1464,25950,748,31659,32,34,2,12,0
72370,33,73930,1052,15619,596,26259,31,97,0,17,2
72371,33,43759,300,32381,775,28115,38,84,7,19,4
72372,50,48930,1724,12748,604,9158,23,61,6,17,0
72373,36,46551,3288,15996,759,31402,27,89,12,25,2
72374,47,49396,1765,5825,756,13353,26,39,6,19,0
72375,47,39307,1079,7497,682,0,33,56,8,23,2
72376,35,46826,2328,28089,635,5373,28,86,4,21,0
72377,42,80724,848,13950,804,7747,24,38,13,22,2
72378,34,49347,1440,14709,722,0,35,64,2,14,1
72379,39,49345,1197,21949,693,35161,23,77,10,36,2
72380,45,37239,1686,0,695,14574,32,37,10,18,5
72381,28,48964,2062,6295,634,20817,22,5,9,21,2
72382,45,53982,1722,20885,647,1206,24,58,11,15,0
72383,43,49493,2535,6111,741,20223,29,95,6,20,0
72384,22,95398,2656,14167,742,9041,27,32,5,24,1
72385,31,39050,1509,22997,715,4415,29,80,2,31,0
72386,31,40734,1286,19463,785,943,33,75,3,22,2
72387,34,59167,1504,9773,752,34150,30,72,0,26,0
72388,28,61486,1456,19955,734,6654,37,23,5,23,2
72389,51,38952,1680,16509,742,29297,23,80,6,27,0
72390,52,29070,917,19132,630,0,35,97,16,13,1
72391,30,61832,1626,25459,758,26925,31,43,7,23,2
72392,26,49207,1911,23314,662,3938,24,53,7,25,0
72393,39,48208,1879,21741,653,1074,24,85,11,16,1
72394,55,62396,2218,31853,695,35208,34,36,9,18,4
72395,65,64052,2191,10458,642,18326,30,64,1,20,0
72396,31,59089,2000,22708,670,0,24,76,3,19,1
72397,18,42119,1919,2845,615,39832,25,54,4,8,1
72398,22,57483,544,10159,598,9444,22,93,7,24,2
72399,18,35676,1178,0,544,59800,34,56,0,29,2
72400,45,69191,1531,7286,696,24526,35,80,6,18,1
72401,41,60375,2283,5899,703,8397,28,66,5,15,4
72402,42,84087,2284,13109,667,43651,21,81,10,22,1
72403,53,61729,2039,20349,576,29388,35,47,4,13,1
72404,59,39274,1326,11670,725,44872,31,43,0,10,2
72405,50,67827,1986,7755,664,20819,38,99,6,18,0
72406,48,79134,1483,21186,727,27144,30,46,5,16,2
72407,22,54959,1670,17208,590,33306,28,63,4,15,3
72408,33,60913,1372,22159,657,6997,39,80,0,22,2
72409,56,47540,1512,13345,646,15851,30,57,4,23,0
72410,33,71080,1061,18204,692,12030,33,73,5,27,1
72411,53,55981,1185,18797,636,14068,20,24,8,16,5
72412,41,88637,1324,21588,602,27682,37,31,10,14,2
72413,49,62209,2918,10235,750,33933,26,57,3,22,1
72414,29,80518,1013,13067,620,29519,28,80,5,20,2
72415,49,63274,2317,8270,625,11173,25,20,2,21,1
72416,32,46271,1306,26666,608,18279,23,72,2,11,2
72417,42,48143,1114,14645,667,35175,42,53,10,15,0
72418,39,54438,2637,17998,715,30259,31,62,7,23,0
72419,54,56919,1961,22065,701,36586,24,71,8,22,1
72420,49,71974,2345,10673,608,22817,34,28,0,12,1
72421,18,67366,2434,18151,722,21432,28,50,7,17,2
72422,30,41672,1626,20093,639,0,33,83,8,21,4
72423,32,81536,1516,23091,647,54013,42,72,8,17,2
72424,48,72706,1171,7005,638,4210,37,91,8,17,1
72425,34,47660,1226,17105,864,45647,22,65,12,21,1
72426,26,73454,2088,18464,729,17190,27,21,2,18,2
72427,23,55987,1585,8207,675,25394,36,35,5,21,0
72428,48,37049,1028,1805,723,17848,31,59,6,17,1
72429,18,70431,1717,4472,638,25580,32,49,6,16,0
72430,52,31626,2323,4201,742,4053,32,11,7,19,5
72431,24,40948,2170,16818,675,47706,37,45,8,25,4
72432,34,40341,1841,23208,758,0,29,102,8,18,0
72433,25,63557,1687,5505,689,29170,35,79,11,16,5
72434,28,54442,2628,22182,665,27814,32,61,5,16,0
72435,37,50342,2298,4199,620,7174,26,92,8,27,1
72436,38,66029,2686,7335,642,50360,33,72,3,18,0
72437,21,31146,1696,21782,668,12987,36,65,8,23,1
72438,35,38920,1178,10524,551,32898,42,63,7,29,1
72439,41,56395,1655,22520,632,35346,40,60,9,21,1
72440,45,51665,1244,19939,653,31515,39,49,8,22,1
72441,18,60328,2126,15684,782,12429,36,79,15,17,2
72442,34,50293,1416,25003,676,21204,25,34,4,21,1
72443,18,42682,1735,14015,591,14193,28,100,3,27,4
72444,33,26482,1491,17936,667,35330,31,24,10,19,2
72445,34,44943,1736,22027,602,25451,28,55,8,21,2
72446,47,54013,1937,0,757,13788,24,93,8,15,0
72447,51,40223,2260,10303,608,17785,36,45,3,22,1
72448,27,48551,2069,12631,740,927,29,32,3,22,0
72449,43,44823,1551,9816,580,38732,33,84,3,22,0
72450,47,45674,637,19968,713,34557,34,54,5,22,2
72451,31,47061,2224,12241,641,2606,30,39,8,20,1
72452,49,27168,3282,4963,789,40843,26,72,10,22,0
72453,41,64978,2018,18063,722,25838,24,43,2,16,1
72454,36,27642,2112,22231,711,0,30,40,6,18,4
72455,41,56708,2758,16474,758,37488,38,90,5,19,0
72456,21,46964,1520,16515,679,31781,33,27,12,17,3
72457,41,56732,1495,25263,679,6309,23,20,7,16,1
72458,29,47233,1195,10593,685,26813,35,58,11,20,0
72459,40,51449,2694,9468,663,33264,27,35,0,23,1
72460,35,53116,1021,23169,686,11205,31,54,9,21,0
72461,43,53981,1385,14555,618,36251,29,41,5,18,1
72462,54,52490,1912,12835,493,38366,29,37,3,14,3
72463,41,66232,2279,5865,583,23088,37,67,3,16,2
72464,52,68175,734,17305,674,2442,29,95,12,26,3
72465,27,66136,1318,20952,613,39638,24,81,11,22,1
72466,57,36064,1666,17674,580,16144,31,69,9,14,0
72467,27,63471,1798,14418,631,34220,32,107,6,22,1
72468,24,77231,2168,20274,718,11989,26,74,10,18,1
72469,36,67281,1932,31027,583,19198,36,70,5,22,0
72470,34,53272,1388,19249,635,34132,29,34,7,14,1
72471,21,57319,2048,23746,570,16513,28,48,16,19,2
72472,26,42384,1798,11090,640,8799,31,47,13,19,1
72473,18,68601,2618,16623,678,15982,26,38,9,15,1
72474,23,70604,1264,12717,637,0,30,104,10,17,1
72475,32,40837,1241,3860,648,5094,29,71,5,19,1
72476,57,53938,2149,21642,567,16589,21,78,4,25,2
72477,48,46479,2412,4077,648,31705,34,104,4,23,2
72478,43,33280,1249,5063,671,4580,27,35,2,13,1
72479,65,59964,2497,6864,599,18364,30,23,4,20,1
72480,18,74712,2096,15324,831,14905,30,80,11,16,0
72481,39,64219,1711,30347,607,15152,29,32,6,18,2
72482,64,39182,2705,18362,562,28581,25,79,3,19,1
72483,33,71016,1439,7407,706,0,19,67,13,18,2
72484,30,35070,2774,8298,650,49435,23,34,0,13,0
72485,49,35991,2627,26825,707,13395,38,61,0,22,2
72486,33,59907,1540,12634,703,26109,33,21,6,19,2
72487,55,35427,1201,10671,588,12225,34,56,14,23,3
72488,49,52319,1629,30050,582,38978,30,65,14,14,1
72489,37,59105,2537,23395,663,28999,24,110,6,25,2
72490,51,44537,1379,13358,777,0,31,98,8,20,0
72491,37,83552,2404,18950,712,24426,35,36,8,24,0
72492,41,70201,2640,21736,760,20063,17,77,10,23,2
72493,47,59848,700,6746,801,15977,26,96,8,20,3
72494,35,50518,2854,4584,643,0,29,55,6,22,3
72495,58,45362,2244,17656,703,13412,31,52,0,29,0
72496,40,47238,1980,19897,718,23441,33,49,8,16,2
72497,43,57734,1599,10311,634,34238,37,55,3,25,1
72498,24,48328,1612,17832,576,9118,28,20,4,16,3
72499,32,39245,2435,21006,663,37782,30,75,4,16,3
72500,41,82768,2738,13010,664,18029,28,75,8,22,1
72501,50,21246,1419,10592,698,1160,24,63,6,28,2
72502,56,46305,1651,12811,686,12275,22,7,2,19,0
72503,27,46187,2028,21174,630,19323,28,37,6,20,1
72504,30,53951,2161,7952,762,10158,38,64,5,22,0
72505,25,58609,2066,18547,802,15392,32,43,9,27,1
72506,45,46451,1790,9310,666,28017,34,26,14,22,1
72507,56,68202,1164,16344,778,50089,30,27,4,17,1
72508,38,52381,2317,11527,602,26310,42,84,7,16,2
72509,40,50517,1394,0,695,124,25,44,6,17,0
72510,41,56538,1900,19908,612,13346,38,39,0,16,0
72511,34,57769,300,2298,779,6125,28,19,6,25,1
72512,25,43861,2037,5771,639,30821,28,64,10,15,0
72513,52,47331,1524,23196,577,23046,26,49,5,22,0
72514,41,56126,1348,8416,727,0,16,9,6,18,3
72515,33,47271,2088,14148,715,24821,29,52,7,13,1
72516,76,586368,9520,46892,413,97335,29,99,8,19,0
72517,39,47938,2957,16442,676,40054,32,49,5,21,2
72518,19,67736,1444,20038,706,37063,32,20,4,19,1
72519,47,57196,2595,20431,632,25847,24,103,8,23,2
72520,18,58944,2023,18517,766,11152,33,106,14,23,2
72521,45,74260,1825,20642,729,5715,39,46,5,20,1
72522,45,63293,1212,12466,732,12162,30,85,10,24,1
72523,56,23546,1893,30456,554,7840,33,63,1,11,2
72524,27,67959,1873,17482,647,19353,25,46,9,20,0
72525,36,56754,2846,13336,657,0,29,25,2,22,2
72526,39,45968,2823,0,657,24052,21,76,10,24,3
72527,50,31121,1624,32845,599,8297,41,72,13,24,0
72528,45,44677,1926,19350,567,40674,26,82,0,17,1
72529,46,57915,1541,5337,705,41789,24,47,5,22,1
72530,54,60377,1667,17526,706,23118,36,88,4,21,1
72531,37,65018,1872,14821,630,11995,32,60,4,25,2
72532,57,50486,2100,7538,500,28754,46,130,10,20,1
72533,38,47558,1447,11152,626,32063,38,36,5,13,1
72534,50,43358,2161,28758,679,0,27,19,10,29,1
72535,34,62246,1631,19880,572,28816,28,38,9,15,2
72536,47,62068,650,15325,698,54547,30,52,9,18,1
